# This data file was created on Thu Mar 30 10:56:35 2017
# Chip ID: 2-20... Sample: GBA122... put 100V on it while cooling, turn off bias for coming up
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490896684.271901, 199.957, 110.976, 12000.0, 1.712141, 7.6e-05, 15.0
1490896695.551748, 199.955, 110.727, 1400.0, 1.712303, 8.3e-05, 15.0
1490896713.852725, 199.957, 110.327, 400.0, 1.7123732, 8.46e-05, 6.0
1490896720.828771, 199.959, 110.178, 12000.0, 1.71205, 8.8e-05, 15.0
1490896732.139604, 199.961, 109.937, 1400.0, 1.7122612, 8.36e-05, 15.0
1490896750.424119, 199.964, 109.555, 400.0, 1.7123523, 8.83e-05, 6.0
1490896757.36855, 199.965, 109.413, 12000.0, 1.712103, 8.1e-05, 15.0
1490896768.632589, 199.966, 109.182, 1400.0, 1.712248, 7.5e-05, 15.0
1490896786.948646, 199.967, 108.814, 400.0, 1.712331, 8.77e-05, 6.0
1490896793.909925, 199.969, 108.673, 12000.0, 1.712048, 7.8e-05, 15.0
1490896805.204231, 199.969, 108.45, 1400.0, 1.712225, 8e-05, 15.0
1490896823.490526, 199.969, 108.09, 400.0, 1.7123147, 8.69e-05, 6.0
1490896830.479477, 199.97, 107.954, 12000.0, 1.712064, 9.5e-05, 15.0
1490896841.746086, 199.97, 107.737, 1400.0, 1.712223, 8.1e-05, 15.0
1490896860.046582, 199.971, 107.39, 400.0, 1.7122978, 9.08e-05, 6.0
1490896867.001597, 199.971, 107.26, 12000.0, 1.712017, 8.3e-05, 15.0
