# This data file was created on Wed Nov 16 10:34:43 2016
# GBA 124 Helium run reproduce and play with DC Voltage
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479325318.058666, 101.63, 67.513, 1000.0, 1.295568, 0.0002276, 15.0
1479325365.571728, 100.875, 67.375, 100.0, 1.295924, 0.000237, 1.5
1479325375.994439, 100.711, 67.346, 10000.0, 1.295187, 0.000305, 15.0
1479325388.425566, 100.518, 67.312, 1000.0, 1.295541, 0.000226, 15.0
1479325435.943314, 99.778, 67.16, 100.0, 1.295857, 0.000251, 1.5
1479325446.353791, 99.617, 67.127, 10000.0, 1.295151, 0.000317, 15.0
1479325458.767448, 99.428, 67.089, 1000.0, 1.295503, 0.000224, 15.0
1479325506.299929, 98.712, 66.948, 100.0, 1.295803, 0.000225, 1.5
1479325516.712558, 98.558, 66.919, 10000.0, 1.295092, 0.000329, 15.0
1479325529.138568, 98.375, 66.884, 1000.0, 1.295458, 0.0002217, 15.0
1479325576.662209, 97.686, 66.758, 100.0, 1.295763, 0.000238, 1.5
1479325587.071021, 97.537, 66.73, 10000.0, 1.2950542, 0.0003507, 15.0
1479325599.499467, 97.362, 66.698, 1000.0, 1.295425, 0.000224, 15.0
1479325647.011762, 96.698, 66.575, 100.0, 1.295721, 0.000228, 1.5
1479325657.407156, 96.555, 66.549, 10000.0, 1.295006, 0.000371, 15.0
1479325669.829489, 96.385, 66.518, 1000.0, 1.295384, 0.000225, 15.0
1479325717.607663, 95.742, 66.408, 100.0, 1.295649, 0.00022, 1.5
1479325728.16385, 95.603, 66.385, 10000.0, 1.294963, 0.000397, 15.0
1479325740.711314, 95.438, 66.358, 1000.0, 1.2953412, 0.0002251, 15.0
1479325788.521789, 94.816, 66.262, 100.0, 1.295603, 0.000222, 1.5
1479325799.057882, 94.679, 66.242, 10000.0, 1.294911, 0.000426, 15.0
1479325811.602473, 94.518, 66.219, 1000.0, 1.295297, 0.000225, 15.0
1479325859.408142, 93.914, 66.138, 100.0, 1.295575, 0.000214, 1.5
1479325869.948522, 93.783, 66.122, 10000.0, 1.294859, 0.0004571, 15.0
1479325882.513833, 93.628, 66.102, 1000.0, 1.295248, 0.000232, 15.0
1479325930.286624, 93.047, 66.035, 100.0, 1.295517, 0.000209, 1.5
1479325940.816915, 92.921, 66.021, 10000.0, 1.2947925, 0.0004906, 15.0
1479325953.367896, 92.772, 66.005, 1000.0, 1.295214, 0.000235, 15.0
1479326001.151701, 92.216, 65.946, 100.0, 1.295482, 0.000201, 1.5
1479326011.701562, 92.097, 65.934, 10000.0, 1.294738, 0.000531, 15.0
1479326024.246486, 91.954, 65.92, 1000.0, 1.29517, 0.000242, 15.0
1479326072.04062, 91.423, 65.869, 100.0, 1.295417, 0.000209, 1.5
1479326082.586385, 91.309, 65.858, 10000.0, 1.29468, 0.000571, 15.0
1479326095.13522, 91.172, 65.847, 1000.0, 1.295125, 0.000247, 15.0
1479326142.929584, 90.666, 65.81, 100.0, 1.295367, 0.000189, 1.5
1479326153.463822, 90.557, 65.802, 10000.0, 1.294615, 0.000612, 15.0
1479326166.033804, 90.427, 65.794, 1000.0, 1.295083, 0.000253, 15.0
1479326213.847513, 89.944, 65.768, 100.0, 1.295333, 0.000192, 1.5
1479326224.365749, 89.838, 65.764, 10000.0, 1.2945429, 0.0006662, 15.0
1479326236.91535, 89.714, 65.757, 1000.0, 1.295038, 0.000259, 15.0
1479326284.70183, 89.25, 65.737, 100.0, 1.295298, 0.000198, 1.5
1479326295.240115, 89.15, 65.734, 10000.0, 1.294473, 0.0007225, 15.0
1479326307.781641, 89.033, 65.729, 1000.0, 1.295001, 0.000267, 15.0
1479326355.544529, 88.595, 65.718, 100.0, 1.295259, 0.000197, 1.5
1479326366.096933, 88.5, 65.716, 10000.0, 1.294396, 0.0007781, 15.0
1479326378.648104, 88.388, 65.714, 1000.0, 1.294953, 0.000275, 15.0
1479326426.475637, 87.971, 65.711, 100.0, 1.295222, 0.000201, 1.5
1479326437.042408, 87.88, 65.711, 10000.0, 1.294313, 0.000829, 15.0
1479326449.601847, 87.774, 65.711, 1000.0, 1.294907, 0.0002857, 15.0
1479326497.327054, 87.38, 65.718, 100.0, 1.295152, 0.000189, 1.5
1479326507.843931, 87.296, 65.72, 10000.0, 1.2942267, 0.0008949, 15.0
1479326520.361326, 87.195, 65.723, 1000.0, 1.294869, 0.000295, 15.0
1479326567.874468, 86.826, 65.746, 100.0, 1.2951338, 0.0001859, 1.5
1479326578.280292, 86.747, 65.752, 10000.0, 1.2941488, 0.0009487, 15.0
1479326590.69623, 86.655, 65.76, 1000.0, 1.294807, 0.000307, 15.0
1479326638.196982, 86.31, 65.794, 100.0, 1.29508, 0.000195, 1.5
1479326648.613347, 86.236, 65.802, 10000.0, 1.294033, 0.001013, 15.0
1479326661.016129, 86.15, 65.812, 1000.0, 1.294764, 0.000317, 15.0
1479326708.501629, 85.826, 65.854, 100.0, 1.295028, 0.000174, 1.5
1479326718.914456, 85.757, 65.864, 10000.0, 1.293943, 0.001069, 15.0
1479326731.345103, 85.674, 65.876, 1000.0, 1.294724, 0.000327, 15.0
1479326778.890223, 85.37, 65.925, 100.0, 1.294988, 0.000191, 1.5
1479326789.315095, 85.306, 65.936, 10000.0, 1.293841, 0.001128, 15.0
1479326801.736309, 85.229, 65.95, 1000.0, 1.294688, 0.00034, 15.0
1479326849.266467, 84.945, 66.008, 100.0, 1.29498, 0.00019, 1.5
1479326859.703061, 84.884, 66.022, 10000.0, 1.2937489, 0.0011808, 15.0
1479326872.150657, 84.811, 66.039, 1000.0, 1.294653, 0.000352, 15.0
1479326919.699132, 84.545, 65.579, 100.0, 1.294932, 0.000201, 1.5
1479326930.134471, 84.489, 64.543, 10000.0, 1.293662, 0.001236, 15.0
1479326942.575243, 84.415, 63.271, 1000.0, 1.29462, 0.000361, 15.0
1479326990.132953, 84.002, 59.0, 100.0, 1.294907, 0.000191, 1.5
1479327000.56526, 83.88, 58.194, 10000.0, 1.293515, 0.001319, 15.0
1479327013.019383, 83.723, 57.289, 1000.0, 1.294568, 0.000385, 15.0
1479327060.56959, 83.0, 52.679, 100.0, 1.294844, 0.000277, 1.5
1479327071.015701, 82.807, 52.495, 10000.0, 1.293228, 0.001462, 15.0
1479327083.475734, 82.566, 53.219, 1000.0, 1.294468, 0.000429, 15.0
1479327131.020294, 81.704, 55.272, 100.0, 1.294746, 0.000208, 1.5
1479327141.462626, 81.534, 55.545, 10000.0, 1.292804, 0.00166, 15.0
1479327153.899872, 81.339, 55.809, 1000.0, 1.294343, 0.000495, 15.0
1479327201.480016, 80.651, 56.373, 100.0, 1.294655, 0.000208, 1.5
1479327212.018034, 80.509, 56.432, 10000.0, 1.292389, 0.0018113, 15.0
1479327224.545623, 80.341, 56.485, 1000.0, 1.2942248, 0.0005596, 15.0
1479327272.257245, 79.749, 56.553, 100.0, 1.294553, 0.000228, 1.5
1479327282.774844, 79.673, 56.548, 10000.0, 1.2919963, 0.0019295, 15.0
1479327295.289654, 79.644, 56.535, 1000.0, 1.2941135, 0.0006207, 15.0
